age,income,location_type,education_level,self_image_dependence,risk_tolerance,novelty_seeking,beauty_confidence,pain_sensitivity,tattoo_acceptance,cultural_conservatism,natural_look_preference,minutes_on_makeup_per_day,skincare_loyalty_score,prior_pmu_experience,influencer_trust,preferred_discovery_channel,information_skepticism,pmu_interest_level
30,48521.17801573608,suburban,college,0.31787035423272264,0.26286058759952635,0.6864609766096921,0.6044760070339883,0.9274654464189133,0.4014657602387494,0.22631570677198778,0.6968425340666299,34.10187974521924,0.5473354699746602,0,0.35644698133906083,in-store,0.4714892292850089,0.04832533843124465
32,50282.744344172716,urban,graduate,0.47328933010944746,0.2113100941794713,0.44243084392932397,0.8889692853423196,0.6198229496087226,0.4976576903591366,0.601763602307253,0.9653636218932928,22.1164297281971,0.30085018339391295,1,0.43125670661753845,YouTube,0.5227776265857255,0.0
21,60623.21634884836,urban,high_school,0.6687390268326513,0.2790837731559021,0.5096731856241165,0.35443961815114766,0.576308248264229,0.5458797916093077,0.6911826570474241,0.7337491182972238,40.55134769350891,0.4582071115988224,0,0.10986202457589848,YouTube,0.5258124441354253,0.29654797098445607
25,53498.24196895253,suburban,college,0.5228600839992724,0.25761443889021973,0.7204016457684587,0.706906765068658,0.7124508593798284,0.3601219602091022,0.4760663875117456,0.7856373440246659,0.0,0.5331804503674276,0,0.1390599772244079,referral,0.22660271618442548,0.11717044789650546
24,64297.04950869868,urban,high_school,0.26261224208849865,0.380635444359141,0.7615823515613444,0.7548238978205533,0.7874102484283872,0.8259949291185008,0.33791666732166636,0.7188110530174596,50.381153496749135,0.7168176317634146,1,0.2587511853289606,in-store,0.5213558210312041,0.18353903516227144
27,54306.86247802736,urban,high_school,0.4147486640779159,0.2741127887693433,0.8341218565118741,0.5718441523825756,0.7860589382927384,0.1892203347236373,0.36569243326623796,0.38304720770648065,10.325011471981657,0.43407718853002875,0,0.440293896658336,Instagram,0.3766666241882182,0.07092693233266623
34,40813.43938039343,urban,college,0.5308365216485735,0.33626273948063345,0.6762505830668636,0.8255879338478791,0.6138186944250013,0.4451782469160517,0.3026892173852929,0.7307558333410771,13.991174638956643,0.6856634943005143,0,0.6235216638228859,in-store,0.5514329828802345,0.0
37,55422.55287809153,urban,college,0.8008818082198166,0.3377355150091695,0.8863265701845097,0.3565308002103379,0.7813637234034795,0.5256873600833031,0.6623192691201951,0.09758786908840357,36.13281278432519,0.18367857933357826,0,0.502390889102751,referral,0.6644584201950792,0.22698886187897052
50,32844.10689019007,urban,graduate,0.9356454313642031,0.30778350740906385,0.7726476746082412,0.5152965872757183,0.6981904338568868,0.5496146122849745,0.5101804816582223,0.28400475624713156,38.09912745531994,0.5179608100223857,0,0.3719125270994617,in-store,0.789805517318582,0.43444673932348277
25,51628.39558664785,rural,college,0.6684117340719793,0.323484444367652,0.5516362120948778,0.7212994973039323,0.48592882834305834,0.14944528857103967,0.2908933954628793,0.47382675481245723,61.174169646065536,0.5096547510026056,0,0.7625893371227904,Instagram,0.2498897858259385,0.2361662240411981
44,49501.550140333085,urban,other,0.07336753589208471,0.22464606819846733,0.7151378080765863,0.24229359268228548,0.9421124262145443,0.8517620081599873,0.23740757805810384,0.6163152586952967,34.44426793963689,0.7275623301968472,0,0.4043964371682991,in-store,0.34170055635925367,0.05390372885275779
32,46878.2471409119,suburban,high_school,0.9251265050489444,0.5467485698375771,0.6071407032804657,0.5189874362683439,0.7261231469798591,0.20787451614645958,0.1570214871117393,0.46852838390674867,29.39317851010749,0.41408018311152833,1,0.8914139102962431,referral,0.2585525157038858,0.4001976355552408
34,48071.93732841604,urban,high_school,0.6583805626925956,0.31428311254279545,0.8341703563176204,0.36573336887438734,0.9136070440532257,0.5708231618540799,0.1835725818677299,0.47972865712619317,32.86949067814236,0.8233262928861854,0,0.0915198766585158,Instagram,0.3337068641378686,0.33828638839797165
41,21772.264317535413,suburban,high_school,0.4995048414702544,0.06482943400184613,0.7091119637154081,0.6885176103275913,0.8924978346486788,0.45059836773203954,0.10583255434971596,0.908045457904789,53.85731641931667,0.670090294357762,0,0.18356584074192553,Instagram,0.2832319472030274,0.21444863837456069
23,41769.12638388558,urban,high_school,0.5007556347319148,0.13052436193575317,0.2835872160619884,0.2522037365395338,0.727750656944745,0.5925249090658018,0.33386299597317115,0.19952403786141815,66.3659998599657,0.6624843360454353,0,0.16512833210734865,Instagram,0.5096126835683513,0.3751711094286272
38,51392.673517116724,rural,college,0.6713983639224197,0.31217421547118535,0.7911734161079093,0.8229654092275056,0.8048007807685824,0.3511140919249459,0.46524542109304007,0.7035262043077279,27.22799551636522,0.3803080598409468,0,0.36494264768288576,referral,0.5317563120220742,0.3654980648369243
36,52397.84587996101,rural,college,0.27495269634928565,0.23330713668704772,0.7610202787418411,0.8346108474572539,0.6880715333382125,0.1355388364738269,0.6575868353846788,0.7406595102309541,38.14158624258169,0.6566791248355649,0,0.5255188083040707,Instagram,0.6396185911082082,0.0
39,34584.87288611063,urban,high_school,0.26435397762596674,0.27332760428748115,0.4035860209994905,0.18741956867091034,0.8182936390252181,0.6318509358357913,0.7830992178604755,0.43822596027578287,28.8841622325671,0.8459481426874325,0,0.7707052760818294,referral,0.26095554623840617,0.0
37,68985.61761297051,rural,graduate,0.5437882478645987,0.05546448431726313,0.546659596984812,0.3522363973240419,0.6848957954162995,0.4079127201874635,0.142411412588756,0.7255198519332684,28.586004881192018,0.5315523718344689,0,0.2545937432509281,in-store,0.26021091628995036,0.42131092831029204
59,37007.377276782485,rural,graduate,0.91255206292461,0.335958568043282,0.45828083349154597,0.3310373709607415,0.6751576067413879,0.4471589455818802,0.588431913393706,0.4444770853285414,58.185759357971506,0.3681164175756547,0,0.05135030447475722,YouTube,0.5465038835525579,0.4783406990965101
28,64541.85800790105,rural,college,0.6029245102098713,0.07564832883051964,0.7491023917616574,0.6530098863462348,0.7206549239882561,0.06681192588743043,0.2955078860757685,0.7685002472884636,16.114024142047654,0.6303199902137583,1,0.5888011205335205,Instagram,0.344893707152496,0.10132539533511051
29,56407.91542807527,rural,high_school,0.24285166225291707,0.5203428523217881,0.6669280713157447,0.7611956585174302,0.7964079769146182,0.7784386022617898,0.3771002900496801,0.4254962109075579,0.0,0.4812227369000863,0,0.401053407657831,Instagram,0.36770968375013646,0.0
28,40306.59035234295,urban,high_school,0.04807323755138367,0.17298164471428681,0.6259751445601398,0.4856376639039293,0.7545238147037135,0.15617777638422362,0.2777835436368982,0.38105066412388156,34.7616653856983,0.7402139314229037,0,0.057122671077117125,Instagram,0.5359225571465895,0.1493209437880138
29,76629.66338914268,suburban,high_school,0.24925346837140822,0.30424152447273983,0.5773257557696864,0.9324899507790861,0.516509253139634,0.25925747334407556,0.5235361617162811,0.7218889429709548,48.01509793143111,0.6037074358955302,1,0.08483699389252124,Instagram,0.21696979671547476,0.1357844899006995
28,32095.447523652798,urban,high_school,0.5565414996492478,0.13642264127095033,0.5281690394562787,0.4900916675344483,0.8575616143720525,0.42681830453115466,0.1634484021965987,0.6490909300438016,33.298449393765466,0.33245170399847457,0,0.6876313301843452,in-store,0.21677841511207221,0.14993138425887365
46,63787.31260415002,urban,college,0.3647844005621596,0.02974675073186208,0.7048891867024114,0.5430752769988055,0.6746821253710467,0.4674759806380265,0.5552111023041315,0.5500462638797761,37.53305326812018,0.897273942055681,1,0.6194099498658927,referral,0.3277858995699858,0.17413534047216095
49,65008.734770644674,rural,college,0.7507048587223758,0.12520107844167114,0.28726772590782945,0.4557399654679424,0.7367017033982443,0.5707390607354405,0.2411842578691168,0.7049688527967689,41.2859007169034,0.7892468520774018,0,0.3070228380209646,referral,0.6024327427966714,0.0956331847961936
29,39940.69686385033,urban,college,0.27534782932645785,0.21996000210748307,0.29917570767175333,0.8498662790594235,0.85814999723525,0.19360974483048213,0.29501299441031303,0.721381561526698,31.663666101144084,0.7233882987822928,0,0.31268902128223086,Instagram,0.33726942048426845,0.0
26,70886.97950096492,suburban,other,0.48692191320557154,0.05539188978329163,0.599412164308847,0.41559401009429336,0.7640291564179934,0.8522599237742049,0.18194270177458582,0.38851362477675533,38.34461435172488,0.4940276784091401,0,0.34049068030937096,in-store,0.6179452646901333,0.2811999395641736
39,46249.302281015705,rural,college,0.8721721826220624,0.6616419142429724,0.24104260496552227,0.7527844621602163,0.8410698193718028,0.3100968144697763,0.22013330547940732,0.6396566957791561,38.094178479804896,0.5060837589683116,0,0.6274538170241166,YouTube,0.28788405001668305,0.28387438233261014
29,54330.40443919785,rural,graduate,0.28105043612396524,0.25967474897339465,0.7011109777869355,0.55110328422284,0.8083070479017798,0.5506071542190476,0.8103715057819089,0.8899657181223828,0.6209310414076867,0.7120806191683068,0,0.26730761554347027,referral,0.2409035357781654,0.0
41,53904.82758156831,rural,high_school,0.39874188295418084,0.15725134587828712,0.9318614187061371,0.30962478112055836,0.7055971862908189,0.2822003720831616,0.32274347872079584,0.4621363772944763,31.708003405946872,0.16909186329090745,0,0.6387244454506253,YouTube,0.7605432998817195,0.4435956458183503
37,47985.368877941786,urban,college,0.4143309712408407,0.4359646646214816,0.2895287959392964,0.5087310254738509,0.7132131894894049,0.7208455076282905,0.8981966829457791,0.6612316267309347,6.4082575056075335,0.43653518983910566,0,0.27950490031767883,Instagram,0.0575702126934746,0.0
19,62162.124097396736,urban,college,0.490501113390403,0.21861854038476597,0.7294815166813735,0.33199341165965257,0.769648739653699,0.2503612670166835,0.26557859551896085,0.9558045198595254,29.427427423388668,0.7536722613966133,0,0.3588031731631829,Instagram,0.5958451163238885,0.3520728166407836
50,61902.33080828319,urban,high_school,0.520911535462866,0.3697019535963749,0.8539814134583728,0.6900412731379886,0.7384587891112793,0.3181009983665077,0.10738405173712876,0.6691206226678895,22.570785767408488,0.30924794720124876,1,0.4493179287196834,YouTube,0.4201302977727444,0.4467667784172362
52,23772.02040142729,urban,high_school,0.11586129610233155,0.11171762033148855,0.6902884382231325,0.7787924662553083,0.6227524112502413,0.5912030086067742,0.3072506331092216,0.7675845531144707,45.510168815517424,0.2884760468908579,0,0.44499531848912727,in-store,0.27564213101990737,0.21445413628291926
28,69565.10364317229,urban,college,0.23522512787043975,0.4471261282811125,0.623351220491843,0.7662322020892219,0.7003992135866569,0.6630658339881824,0.3525547404925813,0.6940905348177302,33.66619138814996,0.8192753401116455,0,0.18344111632833313,Instagram,0.19079267239023875,0.22754776306274938
31,25062.620179464884,urban,college,0.3761656126242452,0.13287196660514045,0.7679450086515814,0.7597817009322488,0.8303231421001644,0.5231801366258839,0.7010030881736777,0.44606709849021703,37.09789269132344,0.831797139351257,0,0.09789101124871366,Instagram,0.4893967539690833,0.037007495582820314
37,65488.19306512486,suburban,college,0.38362319636793607,0.2539195946619572,0.27456207410012423,0.35496546056755374,0.6128114756395436,0.3732351535164832,0.6850320336496202,0.4453361572241648,27.12823923056624,0.4423176286659083,0,0.18513889745909323,referral,0.9513154077785705,0.15064054766595472
38,66900.57705241375,suburban,college,0.7605457628242281,0.2505465554854541,0.7273170261513985,0.5244846175924297,0.8951690744207309,0.3885114679118733,0.20507269820137122,0.6896429185930287,45.78271893909544,0.18017030932142225,1,0.44731873233460046,in-store,0.43900307454022147,0.3303121314775762
41,33635.50354677203,urban,college,0.8521099917274254,0.49527294697642643,0.3148497237694138,0.23635038934108582,0.9324586942343812,0.5930269559994609,0.20029567845128152,0.7181810288598155,6.0401198921589945,0.10839410079917548,0,0.08361552318246587,in-store,0.29894038478443963,0.4272358308916164
55,43837.78568068123,suburban,high_school,0.7358629135059712,0.2912484981018359,0.5514764014473915,0.8908634053333225,0.6239326995948825,0.6774327831548763,0.44534199283521275,0.48955385468666857,16.56746321817991,0.5262578605105401,0,0.22146279562610732,Instagram,0.18441706071757152,0.14830571553803262
33,33414.42997271096,urban,college,0.24039855833812404,0.3089614168671636,0.5566722910354176,0.38193278003743714,0.7596664085903011,0.2890340973896182,0.3648976036044691,0.6050204007089941,49.294606824132046,0.983614421287986,0,0.3740927160348208,referral,0.2639433441658936,0.1204695382964116
27,46776.18454566897,urban,high_school,0.8802842228522284,0.41543966926022907,0.4907952165261224,0.7560401305224118,0.7012785590450815,0.09045123031731878,0.1400124726482125,0.7623760588929757,23.465272513017236,0.48251217208910824,1,0.46892854458202726,referral,0.31373463248321937,0.17068220436623116
21,45379.48573721388,suburban,high_school,0.6402213291576613,0.11849084709823264,0.41913254807106937,0.1320987834442103,0.7339920806302431,0.14430520356665258,0.4670992899256633,0.4433320447511224,0.0,0.20735412881801416,0,0.0986175613130714,referral,0.3040452607956954,0.33660024295150703
27,61694.907984040095,suburban,other,0.5082873592736173,0.21102563531309146,0.6331197863695674,0.4789534972807812,0.6940800937287336,0.6060072570387065,0.31321079679569674,0.45334358544468,51.78961914920828,0.636878612240156,0,0.07578457450979452,referral,0.6936345381665842,0.37579877163650555
34,69654.63119179412,suburban,college,0.43869048558261653,0.43572106658117443,0.37676782457248664,0.14284149085871445,0.8870600043600685,0.4088924642270331,0.2640008489729249,0.5615433957272681,46.15404107039697,0.3525909611994194,0,0.0898609794539244,referral,0.3805370892125149,0.4345255067220327
52,70935.25716184934,urban,graduate,0.8062594730014667,0.3448062034825077,0.47885749326109517,0.8314386834182848,0.8825094598525443,0.2810111239298844,0.8033297842049013,0.7861787314710007,40.66454109916099,0.5035709388953689,0,0.29456803742535786,Instagram,0.37289676377203146,0.3148545958742895
29,41567.47960132547,rural,college,0.7616256848820526,0.22377002011468838,0.2608111795533092,0.41525896857957245,0.8597709769143859,0.2499852964805863,0.38799731164149115,0.6669594766651258,31.416090104275536,0.6355254022805442,0,0.1352254780997612,referral,0.5425944410144463,0.28005427884279227
37,46861.671893832085,suburban,college,0.6750972443847302,0.3923230728224971,0.6482325917144143,0.6508355444510243,0.536457745256266,0.7437090437459147,0.8389900152603272,0.451539988139166,54.91120527238045,0.1521640348268949,0,0.3397505661199233,Instagram,0.06148277154131639,0.09917968013035505
34,24748.427116685747,suburban,college,0.06360382651936712,0.17338244715739407,0.6452362412920932,0.5722017785319865,0.8752553898905034,0.6352696795725082,0.3618737642253431,0.2551473837585694,48.87927643593753,0.9179947147268257,0,0.5069086758455885,Instagram,0.8044918430348234,0.0
46,37911.94900255717,suburban,high_school,0.8315784988511936,0.17524361665573016,0.30024756977017714,0.19664922989204753,0.6942900357724741,0.451067019797115,0.3176130193326319,0.645586591643883,53.217841031880155,0.5182894823302412,0,0.37590384890987416,Instagram,0.7201269149416705,0.4236386170393995
60,64472.77449646186,rural,high_school,0.18649069224724385,0.14976866932078423,0.3972315352341169,0.3665974527495551,0.9504050106777905,0.5764089520521325,0.14266485659796668,0.7963605360156647,40.43250720670846,0.5949251156571608,0,0.11201235098391364,Instagram,0.06030508881197214,0.2890651761192507
29,74233.74235322347,suburban,graduate,0.5910327782563413,0.32767660068665794,0.5932296664231618,0.48761942334141906,0.6441133071341937,0.49210275602866654,0.2590072159928604,0.4492673515320231,31.841937768766226,0.3267594377877194,0,0.7197412121263024,referral,0.466618842082208,0.3804045015318544
30,31484.76692180117,suburban,college,0.6908410557452964,0.16711142591087105,0.5298954660703507,0.08516680254248345,0.6970443383405154,0.3052283906679475,0.2549649751960228,0.5365929316345939,24.012526934778013,0.17061914057353295,0,0.18120474973383535,Instagram,0.5643890121088869,0.3758608514586381
45,41113.036112706584,rural,college,0.6971166617773951,0.5072443893752041,0.9550913066877178,0.5993389596373166,0.8804968976692766,0.49156039668677015,0.6194467954758732,0.23821519317551187,10.966142363011922,0.4506809423456549,0,0.2712941637257545,referral,0.44464007199047634,0.20676099377460005
41,49603.91364561609,suburban,college,0.183727563587843,0.7646940036923738,0.697171988044645,0.1087698564269027,0.5312619580700697,0.3795716668747434,0.16406839074835686,0.7644524833187113,37.530684231995174,0.45737297770888447,0,0.5910277652273698,YouTube,0.34223448874233403,0.3008278197066173
53,54202.4173822941,urban,graduate,0.7562477118883367,0.1432928766191279,0.7456198445470108,0.6799516498508823,0.8053032585589253,0.6878672178565814,0.7819936477907006,0.43396750887626406,38.780360021934065,0.7408060503861676,0,0.3665909718848431,Instagram,0.07714960949712048,0.19728054512013354
40,37855.94720117531,suburban,high_school,0.4954057089153089,0.22609431128064383,0.582322500298186,0.5938609568245704,0.8616435469642169,0.5081596835532652,0.12061765325716958,0.7329223394578228,24.753280021390143,0.2484430096781382,0,0.7157639213689386,Instagram,0.3028556740224347,0.11485836013486546
31,56360.915666961344,urban,college,0.4892928404155431,0.3827662038851959,0.6742896555130261,0.7794340641433155,0.6164824030135486,0.5332960491543794,0.5078946353144964,0.8461557413830739,39.2052154217495,0.7492908680743825,0,0.639493034272244,referral,0.4340603391247874,0.04428169496877457
40,42892.409793936255,urban,college,0.34127896460970425,0.3275591521471831,0.4371529304323996,0.07764186309574715,0.6688332530403908,0.3743314753398015,0.21574475134087326,0.703800548508222,25.017332526012844,0.11579029204416698,0,0.6130875979718152,Instagram,0.2624515136670823,0.21932128560865394
46,49783.215936825814,suburban,graduate,0.7163524276117915,0.2013843033753719,0.15849911627165078,0.8868242008977231,0.9265387409083969,0.4580556798490486,0.5671439047069643,0.7679387207449552,43.01141537020441,0.6795186236499107,0,0.6069505128459067,referral,0.33698019821413716,0.0
43,58194.26372005549,rural,other,0.835468939354223,0.32722439437443834,0.8537633647359099,0.05304768639242052,0.6783156983160855,0.5582081957614732,0.3556431275205885,0.31405959452523124,16.768390602859217,0.19641506751659232,0,0.3919711872085622,Instagram,0.29841535584573725,0.7411128480965881
40,50096.33404716407,rural,college,0.3368606293428456,0.3698618498499816,0.9419945120788291,0.6328407505126453,0.5645839101687212,0.49508926644355383,0.4228963137459199,0.8262006813281665,14.173326974869472,0.1258148260830137,0,0.6499159764041859,Instagram,0.7137527976105721,0.1497880539136961
45,43454.21164210147,urban,graduate,0.5204886033551551,0.38342743074743796,0.8929831479012286,0.12210922204819227,0.6620035775740366,0.6251475627700575,0.17138578052039102,0.8816691900468738,26.391319091720288,0.572874404416676,0,0.2463237845049538,in-store,0.29273572228862266,0.5246088745991077
46,48355.852941112535,suburban,graduate,0.7375434431779726,0.5357621303437162,0.8157587233328231,0.3873392305655798,0.5993205807580182,0.5526960198290115,0.5872662380104596,0.6321925523288541,42.431780932534295,0.4872740158129753,0,0.3694389614963675,Instagram,0.1337780306063285,0.3455650476540397
48,48674.55561191997,urban,college,0.18931631798294782,0.3981384598017331,0.14219108369828012,0.1330890537986386,0.8103291796974784,0.43997628133839123,0.233104451614493,0.8900920860374696,12.618218030114647,0.963239540643411,1,0.27175495054981474,Instagram,0.6426399663675786,0.20714295236209537
41,44449.83455176809,rural,college,0.7252859814135559,0.21978517967854128,0.7190476019766069,0.30207982662424543,0.6008951569909077,0.3937928943105295,0.16322242129157633,0.3955423640525426,45.74530528513793,0.47509184191109616,0,0.7117630201226921,Instagram,0.24862666498267275,0.41547683183008577
33,46118.059059993466,rural,college,0.7976040323013246,0.14595800365041584,0.14689352072464218,0.5911608107251547,0.8887904565536477,0.4718090400565456,0.8128408128272058,0.12310938156852304,5.361177984221815,0.6217290587357782,0,0.7911764804823456,Instagram,0.893891926230197,0.0
36,73979.70755757076,suburban,other,0.43090625244898534,0.21986256503472862,0.6770401941142334,0.6178288697131704,0.7988902559279105,0.5280540032083817,0.7649219821241519,0.6052370923785299,26.29881186608564,0.256576762270053,0,0.19683404249868083,Instagram,0.7375796733068387,0.19997597775027012
47,58413.791719118584,rural,high_school,0.8728773376306157,0.31317864588270555,0.820160849520165,0.3756171696962057,0.9336125358540174,0.21770284174064286,0.6389909565544423,0.2939172600577125,8.803858093460388,0.5993971814488177,0,0.5634649078667122,Instagram,0.5830788991192787,0.06623328428217895
26,45567.795229562595,suburban,graduate,0.7703263043729813,0.07279945546349904,0.7200823529078596,0.7774418451775277,0.5213763855382377,0.34581387162411353,0.11652638046904294,0.5558218184127107,0.0,0.4870348688057789,0,0.27232002153931456,referral,0.3540747820082414,0.35708667445090214
38,60454.316067661035,suburban,college,0.4075535998693442,0.24878704638109742,0.787368158751549,0.17390586465140195,0.6417375227661951,0.12306960013578155,0.28255954950493534,0.5618424611235089,35.496777071628806,0.1173717078946451,1,0.38391137064216313,in-store,0.526272844647311,0.4720868351179613
31,44992.70765365985,urban,graduate,0.25521554186893747,0.614137362486961,0.40095919365958704,0.16596723130103638,0.8100945315728609,0.49804479492781045,0.08929822677741237,0.4489696059691799,27.33283337053328,0.7517289661131726,0,0.7919835312258676,referral,0.3572747253057344,0.47827677488379944
35,67596.86956379961,urban,college,0.24093404328033907,0.7882556817328998,0.2474350374184093,0.1503580679988066,0.49918655248255106,0.3147013020917803,0.32234904489080635,0.3466887365744248,9.043516007542667,0.8516277780752902,0,0.1854249169723244,referral,0.647725761157416,0.30872382479361615
47,55544.63288297141,suburban,college,0.735403590844928,0.3088590501021691,0.1962443838961614,0.4752497520938013,0.950066483444385,0.22910856363076962,0.498635228436834,0.9887774643966373,22.250792130228305,0.4647450939615515,1,0.23189106991355168,in-store,0.26000682641385703,0.10036779639910555
36,48390.467839936566,suburban,graduate,0.8095099100476262,0.07514442131067368,0.5141309218474104,0.10868743394087352,0.6098544253098188,0.3587790089917719,0.5607841347452928,0.24443658520822503,36.62737840393971,0.8878816490106252,0,0.5606724230789062,YouTube,0.48461547087420226,0.4153761771646628
35,56715.75388715416,urban,graduate,0.4563043184034162,0.3536164622368943,0.4212081557499913,0.49340318748192613,0.675762654141169,0.14515619425986176,0.33922213371322263,0.7072071404103079,24.477754995162464,0.5345014963148401,0,0.6821729958145872,referral,0.7731499219882265,0.23941447886240816
21,26436.85771897251,rural,graduate,0.37981842982250763,0.06744657643777896,0.7040965077387796,0.649616494938375,0.6852191852629853,0.15534606622306749,0.19590253096012708,0.37186100349098794,27.019783266474022,0.563174771345744,0,0.8493378518934056,YouTube,0.5790285952354122,0.11438716532484779
42,33098.48796635292,urban,high_school,0.5945961142632876,0.20032111535032143,0.7047163597799263,0.41671893404272814,0.5867111964502042,0.2757312289379626,0.37956824987845417,0.3914530891534595,24.023151445154244,0.4459683072530126,0,0.19396604580139232,referral,0.5398911187360104,0.24615708760890123
41,32091.12490401417,suburban,college,0.7840909451314311,0.317795982750838,0.4386428633410701,0.1363108317614112,0.8967507923094964,0.23071632330890013,0.21469839274814145,0.6900229042247749,21.265468028550607,0.33640481608004447,0,0.7719037401596269,in-store,0.45634545349038047,0.3691271331069547
56,52144.1464214556,suburban,high_school,0.6111875729229218,0.3737883036035394,0.378663138515793,0.6788968163019314,0.8238551696593074,0.4759853535490799,0.6988714748092423,0.8666087633834669,21.069940878853835,0.696520663633156,0,0.5867578898236284,referral,0.28268018525350036,0.0
31,75987.72499227637,suburban,college,0.9571407858606293,0.5367684871602825,0.7142649704074124,0.5879827098642936,0.6630226400892777,0.10237432425007062,0.4377495950058519,0.781348055807704,20.62953950556397,0.5136985741777799,0,0.2563552744284612,in-store,0.4700424024781301,0.24895149462279614
37,83469.50219288949,suburban,college,0.7204856356650633,0.07070074767545413,0.33704783193203514,0.4367389888956216,0.7328807506914309,0.3843537790170502,0.3897590312831705,0.6913848548153959,18.70285685890389,0.9215234950289579,0,0.2339715396860266,referral,0.3413889204727023,0.2759006176382456
37,59570.76652161136,urban,college,0.15626241033413285,0.26252754864347727,0.8081018422409191,0.3327324933379659,0.8261384035714502,0.12425760853421539,0.6709602624441504,0.8234378851062681,14.740581034637962,0.09371912231775356,0,0.38102228422043033,referral,0.13133716397375378,0.14064561175795454
50,57512.66712416685,urban,college,0.5844679242409468,0.18228772000946605,0.37361004381001633,0.6292513729148544,0.8615646613266182,0.7059885836373047,0.5102277139551119,0.5945605242690867,24.304315234232565,0.5993483704535197,0,0.37179173349049044,referral,0.5983246537294152,0.12988102773841576
34,22984.133987708916,suburban,other,0.7246733628018169,0.3876762625213467,0.7738202491679532,0.8917647922182838,0.6917333577325967,0.24843785483626527,0.1571325858350092,0.7552264325299802,20.401082215079743,0.23326667109666177,0,0.37826430458731836,in-store,0.81471169245058,0.2020601257163491
37,41859.89300398967,suburban,high_school,0.4505329520342972,0.10919822608632554,0.7685647001201225,0.37772113164818205,0.39993143219943345,0.3128875434988291,0.28151752204335406,0.4787907928855467,13.924520542264602,0.4970296716993869,1,0.31399524211509744,YouTube,0.5722050779580327,0.30345715416398633
41,38183.24372137642,urban,college,0.5142152430472003,0.08813819892187032,0.4904138585398277,0.2727591404728081,0.7160623852214684,0.6441764479136461,0.44492836812733977,0.8651073184870149,41.49021983035429,0.4673449322468924,0,0.19646236354535815,Instagram,0.22546593281562619,0.09990830797572287
36,40687.28602623326,suburban,college,0.08870072140893981,0.27947015893303484,0.6430533451749327,0.23841735391099655,0.9419764280916308,0.12840774551013184,0.25472131470462783,0.43915402262978354,48.48953957875074,0.05435069697243526,0,0.20427878068345517,referral,0.1789405214753169,0.0968591703475764
30,47477.84272122815,urban,high_school,0.41532268834513025,0.0432139512911206,0.8316863453579326,0.5155864940766497,0.7375156547354235,0.5251611150613501,0.46222134213171073,0.5699806701999172,29.998458380949003,0.256900081889893,1,0.3093401478909698,Instagram,0.7755551405910898,0.29581851009050486
36,42918.64133454309,suburban,high_school,0.34736500740296733,0.45600969371230904,0.7211770976483058,0.6592967628145174,0.6734392448693648,0.7330124200998316,0.5898549360085616,0.6537417692743747,30.997094818962587,0.8290698303064116,0,0.39984468161054565,Instagram,0.8344999470927981,0.17290476727140797
45,20310.502844363185,rural,graduate,0.4111645333940662,0.3555154040534275,0.5682426714657086,0.2008212664001837,0.6808097169613657,0.36006411882447725,0.2826746279495312,0.938494226837677,19.611540511956036,0.4708964904124465,0,0.4294867467143191,YouTube,0.5221802841421239,0.47427717238497535
24,61218.65384176301,urban,graduate,0.49591719311964766,0.2540010043860204,0.7258428041381544,0.5304346208324789,0.6916499301905384,0.2030519053107568,0.19103063765218475,0.7880733768404746,46.00547035186496,0.7416351421804642,0,0.32237973227088346,referral,0.3405423203727111,0.3668192980543648
36,33908.854613902906,urban,graduate,0.6690010952441707,0.1889423576642676,0.3301711879254166,0.508168481253994,0.7981767272392702,0.16784599672475398,0.1056335950978318,0.4064985145840653,56.0727167261451,0.509194008777563,0,0.26065387153819725,Instagram,0.061895865217849115,0.3607851427777715
27,53588.702961667244,suburban,other,0.10944362314753737,0.2683546028992312,0.6484402970314621,0.4736537912448983,0.8120474245475772,0.5104549812947784,0.49926279757997083,0.8839633232210519,27.543092564615073,0.39399557371278815,0,0.29643322666724353,referral,0.24161272028650702,0.12285910226279628
46,81111.2400462496,suburban,college,0.9305961471567704,0.2593310636077258,0.5488044666516673,0.5516002184735406,0.44959043582938363,0.34958095304094555,0.2618380349037306,0.44415934614927965,22.178302074112175,0.1540149486780635,1,0.11714838878915738,referral,0.5100102084795545,0.6061889889374387
19,36209.23112620365,suburban,college,0.7160576284675836,0.5245525399218373,0.300891441782555,0.4256887128705151,0.6132214481544633,0.04636722367112725,0.5879544368456258,0.6596525648038998,35.122128989322675,0.8815723075658168,0,0.408999666570838,Instagram,0.14231685102151181,0.2899589567524193
29,20000.0,rural,college,0.872779214492127,0.5298630104394599,0.8453968796314806,0.21181776474167882,0.5677671630633813,0.4325240518086853,0.15637870363941414,0.7407607347525641,31.933965660575833,0.7324924144504611,0,0.27383456105987347,Instagram,0.2941107506351541,0.823324750034704
38,45709.936671798336,rural,college,0.34508336297482994,0.5173829126297903,0.7191427549029165,0.21022247812180186,0.6116598519885948,0.4293080063861261,0.43063522068009213,0.27127519622922835,22.497667868140656,0.7005766213643903,0,0.12003527629889596,referral,0.2525044715198754,0.30997846360796183
50,66514.39452497856,rural,college,0.745349333465784,0.5545594994567341,0.5265891250623355,0.31094571851687447,0.9135836035944116,0.2623230952491895,0.42540424496272466,0.5586728042571437,37.06793749548525,0.30785430102346206,0,0.6650113880422304,Instagram,0.41781148351641356,0.2490998931264188
